pathway	N_GC	N_ChG	RA_GC	RA_ChG	P_wilcoxon	FDR_wilcoxon	Beta	SE	P_maaslin	FDR_maaslin	FC	FC_lower	FC_upper	Beta_ancombc	SE_ancombc	P_ancombc	FDR_ancombc	FC_ancombc	FC_lower_ancombc	FC_upper_ancombc	passed_ss_groupGC	N_GC_V	N_ChG_V	RA_GC_V	RA_ChG_V	P_wilcoxon_V	Beta_V	SE_V	P_maaslin_V	FC_V	FC_lower_V	FC_upper_V	Concordance
PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance)	105	105	87.1168111904762	69.3365654285714	0.472962482655552	0.55123050579004	-0.021490065130097	0.206159731542579	0.917078475863947	0.944474544839548	0.985214615235908	0.854024997351368	1.13655670628466	-0.0973474952064882	0.180683686638795	0.590619634327333	0.721234200889874	0.907240689560193	0.757273207970172	1.08690715600502	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5973: cis-vaccenate biosynthesis	106	106	278.720051886792	248.971197169811	0.479199548358042	0.556484844850046	-0.0374915563770811	0.0631678454046042	0.553470057199255	0.63593812217271	0.974347593723283	0.932606634601636	1.01795676566237	-0.103750363550046	0.110398966298422	0.348411868289994	0.486592212654297	0.901450304188839	0.807227832811931	1.00667075377154	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7446: sulfoquinovose degradation I	84	80	18.4772381928571	15.9450977	0.480826123377913	0.556484844850046	0.367193490370842	0.558571201531907	0.511656523890179	0.602020683240712	1.28984122908547	0.875769000470439	1.89969089492209	-0.00780941477012478	0.204786704985601	0.969627489594017	0.990737103465729	0.992220999485392	0.808482601436386	1.21771638631515	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
P124-PWY: Bifidobacterium shunt	105	105	81.9968460952381	56.9440323904762	0.481288318748102	0.556484844850046	0.187741636454133	0.230371492748476	0.416023225732068	0.512748625714774	1.13897938601423	0.970883531644487	1.33617885099774	0.118569306445118	0.2150935911903	0.582057267595578	0.715596590834463	1.12588490247822	0.907987847078511	1.39607244491984	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	106	106	152.586474811321	140.444097169811	0.481985859535435	0.556484844850046	-0.067819074474245	0.0890202179945813	0.447010846689284	0.54279888526556	0.954079192225966	0.896988073161452	1.01480402278962	-0.134079367291677	0.116145486145069	0.249644623283949	0.384608747746834	0.8745206535131	0.778625686725036	0.982225973866511	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7374: 1,4-dihydroxy-6-naphthoate biosynthesis I	10	13	3.3005229	3.14424607692308	0.491115072369575	0.565700305322898	-0.235282626643527	0.345599456822357	0.496750723036401	0.592309147758264	0.849518560569306	0.668554888809337	1.07946527178497	-0.104571953051578	0.100471609886628	0.309798615813056	0.451546121979063	0.900709986243134	0.814611828753689	0.995908051764136	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	106	106	74.5689951886792	58.463054745283	0.494632588645045	0.56842393054081	0.126458998572252	0.142992240208036	0.37750433253459	0.479664010153487	1.09161112178477	0.988605445504479	1.20534925902227	0.0602083537928086	0.172840725933209	0.727929405196138	0.827886169997538	1.06205780726663	0.893479067543655	1.26244343818485	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7279: aerobic respiration II (cytochrome c) (yeast)	38	41	2.81150052368421	4.85934380487805	0.512212413620126	0.587257488173772	-0.29490895688877	0.484842640286633	0.543674299980862	0.62918176030649	0.815123770205086	0.582467073617052	1.14071127939875	-0.281784942147263	0.159427999204446	0.0811106683407245	0.17236017022404	0.754435914455845	0.643255716246309	0.884832477420045	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	106	106	469.921386792453	396.513650943396	0.520448983351917	0.595316354506949	0.0437170068164825	0.0334299657384658	0.192398375288464	0.288677517086209	1.03076610808129	1.00715591559069	1.05492978110139	-0.0225415681380375	0.0929346353477244	0.808588475348118	0.897042277373638	0.977710594739664	0.890941773293415	1.07292983191548	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY66-391: fatty acid &beta;-oxidation VI (mammalian peroxisome)	93	94	13.0023909032258	9.51907705319149	0.524478547706337	0.598536861155611	-0.191843055296773	0.43598379624432	0.660372724106672	0.734906891613068	0.875486565001627	0.647150491878293	1.18438714814806	-0.203813202800036	0.204969921157813	0.321348063666863	0.460536614499313	0.815614711502836	0.66445832178788	1.00115738761448	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	106	106	168.105637264151	145.006483962264	0.526278830381623	0.599204303413719	-0.00651798290537331	0.0908835200537975	0.942894598968104	0.962416226275932	0.99549226898109	0.93471502975581	1.06022137876612	-0.0727806805294941	0.105638630120991	0.491609573667972	0.621875581184808	0.929804731946629	0.836591558182678	1.03340373339216	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6124: inosine-5'-phosphate biosynthesis II	106	106	357.605169811321	322.907056603774	0.527741488059704	0.599485146574732	-0.0613405684324602	0.0488931305120402	0.211024124714898	0.306887591399542	0.958373174335866	0.926437978117827	0.991409207071377	-0.127599386518773	0.114346677805002	0.265740470462071	0.40187132496258	0.880205930883607	0.785098521229547	0.98683472177392	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6606: guanosine nucleotides degradation II	106	106	121.815426415094	110.00940754717	0.536560740088526	0.606707442347805	-0.0687373540392933	0.0926999082827903	0.459216324775963	0.554886392437622	0.953472111286297	0.894133860230489	1.0167482828202	-0.134997167210679	0.113611977053538	0.236084846714175	0.371147539639836	0.873718386744644	0.779884736244076	0.978841851697367	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6608: guanosine nucleotides degradation III	106	106	220.123849056604	201.957370754717	0.536560740088526	0.606707442347805	-0.117562729052754	0.0822375787737838	0.154332177665346	0.241739799737875	0.921743517987394	0.870671069821061	0.975811810453732	-0.183822686573852	0.103925477025693	0.0783800257107776	0.168005881197449	0.832083330293209	0.749950433277156	0.923211238809916	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6123: inosine-5'-phosphate biosynthesis I	106	106	379.689405660377	340.859528301887	0.539516880267999	0.608654054856117	-0.0475091677667359	0.0439160876109545	0.280574569146719	0.376902622859217	0.967605471365792	0.938595041975733	0.997512565425659	-0.113767928246723	0.111924203796284	0.310573863657738	0.451546121979063	0.892465047779766	0.797963731316699	0.998157974165399	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
CARNMET-PWY: L-carnitine degradation I	86	87	12.5851868651163	8.37059132528735	0.544198390129853	0.612533804415565	0.14444755390486	0.50105593664261	0.773411942487955	0.828895842709917	1.10530732086071	0.780998464620909	1.56428511564524	0.23148271901375	0.218856624785641	0.291688135315523	0.43444788734306	1.2604675442671	1.01270613988909	1.56884447281492	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
CHLOROPHYLL-SYN: 3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)	21	18	1.81486266666667	1.60812861111111	0.550847880773329	0.618605934444764	0.243369077566558	0.411288482976178	0.554672195809869	0.63593812217271	1.18375381692822	0.890125457754792	1.57424224516243	0.0613032110954308	0.103175627323077	0.556018415598253	0.688736379120449	1.06322124579609	0.958992124600677	1.17877862446775	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7399: methylphosphonate degradation II	68	58	1.73676458823529	1.44061567241379	0.552924522351098	0.619365141178879	0.581598840356726	0.50827991944882	0.2538229045151	0.350517344330376	1.4965068062465	1.05213433739768	2.12856147883293	-0.266260779847146	0.131330004111751	0.044763266331616	0.112593317864728	0.766239281681517	0.671936938783113	0.873776396122967	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7159: 3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)	35	34	2.34499265714286	1.37261082352941	0.554036566450073	0.619365141178879	0.210365122977282	0.499723328575935	0.674212470795786	0.745261767045566	1.1569809601809	0.818265989758067	1.63590441125005	0.358801926788237	0.115184151008732	0.00270664289892382	0.0153376430939017	1.4316132092602	1.27585657399476	1.60638462245892	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	105	106	322.724302857143	265.421933962264	0.560435491919696	0.625101125602738	-0.0692732132758534	0.131139176660956	0.597889192587422	0.676053605379815	0.953118029551557	0.870301754659454	1.04381494509535	-0.0160591039014842	0.106860778504426	0.880688156084327	0.925755353837043	0.984069156009991	0.884334510476051	1.09505180713678	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	106	106	64.780588018868	46.9143238679245	0.566483603665989	0.630420804982692	0.131173437080284	0.124086878989767	0.29167607445319	0.386549206197373	1.09518412309318	1.00492411154587	1.19355108479813	0.0649210790809293	0.158845864667435	0.683172728791305	0.788768513569352	1.06707480653651	0.910351231199737	1.2507794834795	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY66-430: myristate biosynthesis (mitochondria)	85	87	28.7838689647059	19.6094549885057	0.573561194948896	0.636859615112175	-0.0157615670632352	0.549434751609952	0.97714156627273	0.981121776318647	0.989134376238943	0.675863440290251	1.44761020634203	0.146473633454305	0.201777670955998	0.468888486263806	0.60676310376697	1.15774440469527	0.946197424715254	1.41658819987444	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II	106	106	211.514543396226	175.344008490566	0.604976301810846	0.670232172567971	0.0220329023449587	0.0490399131519526	0.653689339298186	0.730768354362825	1.015389257743	0.981454294444037	1.0504975632349	-0.0442257542583737	0.099637731959854	0.65759681936164	0.768235146789783	0.956737945425817	0.866005961738997	1.05697597552277	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	106	106	174.773035849057	150.363349056604	0.608105749826124	0.67218864274502	0.0621710276450671	0.0989936140756687	0.530666212393631	0.61994891637455	1.04403568772903	0.974799498237221	1.1181894525212	-0.00408711219593383	0.106568403974779	0.969443459563138	0.990737103465729	0.995921228679883	0.895247093963129	1.10791657456762	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
GALACTITOLCAT-PWY: galactitol degradation	102	104	49.3007836558824	47.2486545865385	0.617533200389064	0.68108247828145	-0.296297336263037	0.323506948208087	0.360774225952609	0.463181493215199	0.814339712157017	0.650759203509965	1.01903924403863	-0.180279921768406	0.226008736506421	0.425990719514218	0.564552216990617	0.835036433817842	0.666117859238467	1.04679049830669	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-8086: (S)-lactate fermentation to propanoate, acetate and hydrogen	82	82	7.00067606707317	5.47279118292683	0.628210130731224	0.691311594755566	0.088342896289133	0.513627264453261	0.863604685825909	0.903942908943043	1.06314833087148	0.744691931618631	1.51778786024722	0.0752437622207652	0.17730418806472	0.671854161501108	0.779350827341285	1.07814693034553	0.902974986994676	1.28730122113598	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	105	106	104.231040495238	87.6254773584905	0.636588886329158	0.698971761604176	-0.127053652790676	0.148779454237178	0.394092971789648	0.495545127314765	0.915699631574361	0.825973209140765	1.01517313877249	-0.0890382430680489	0.111527733694075	0.425573229746284	0.564552216990617	0.914810587741915	0.818267501604454	1.02274428570579	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	85	88	30.1073409882353	19.9430963636364	0.64356572659333	0.70506200713447	-0.0886311039959068	0.545327738615937	0.871046251907825	0.907876960233737	0.940414635062119	0.644405698668256	1.37239581783137	0.158966249963521	0.206330568729388	0.442099397638418	0.578129981527162	1.17229838089993	0.953739868956597	1.44094164309612	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY0-1221: putrescine degradation II	85	87	14.9719919529412	8.95480660689655	0.660485857500985	0.720458200787954	0.0603266247578514	0.508637458741095	0.905702177286084	0.93804868361773	1.04270180079679	0.732900455468446	1.48345800206926	0.229895016502462	0.209493368388345	0.274024793415629	0.413132180898793	1.25846788463404	1.02061118427207	1.5517578496701	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7807: glyphosate degradation III	96	93	14.852680125	11.6757866451613	0.660541798694027	0.720458200787954	0.275719077613776	0.426543853287427	0.518724431808854	0.607437398769038	1.21059733280796	0.900735373143205	1.62705489969555	-0.0187050122621544	0.19696925120986	0.924445005667875	0.963533589417045	0.981468840817511	0.805997802043813	1.19514108233673	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7332: superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis	52	53	5.08237673076923	7.53573650943396	0.665910781377417	0.724710850373216	-0.214186889801215	0.604569218249904	0.723484402877396	0.783907276084738	0.862031868332407	0.566930539606532	1.31074071708396	-0.350300889781141	0.15703774068314	0.0278709138674097	0.0839821543840864	0.704476088169774	0.602095847961288	0.824265040995428	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5130: 2-oxobutanoate degradation I	105	106	25.2534473438095	23.0536689150943	0.672141454839576	0.728429097163715	-0.140868158020842	0.241301307669383	0.559991272501427	0.639064114220379	0.906973209705556	0.767282914076017	1.07209529631478	-0.114625112489499	0.254134350124164	0.652427327778268	0.767653156550564	0.89170036858588	0.691591744115315	1.14970942626466	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY66-388: ceramide degradation by &alpha;-oxidation	36	34	2.18577913333333	4.63766212352941	0.672282432473611	0.728429097163715	-0.227245433603536	0.50957144034368	0.65608990226829	0.731792583299247	0.854264399691942	0.600061854188356	1.21615406726381	-1.18457172144333	0.154476083506874	8.76866070335044e-11	4.32294972675177e-08	0.305877152075545	0.262095115471958	0.356972818792787	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
RUMP-PWY: formaldehyde oxidation I	103	98	14.384231368932	14.2132791326531	0.677028043639802	0.731962336654436	0.228521633664942	0.336172405637508	0.497395511504911	0.592309147758264	1.17163373096715	0.928098110671449	1.47907380023311	-0.284976774226807	0.210565046759892	0.177466164065034	0.304846058829483	0.752031720634725	0.609240718445557	0.928289412900368	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
CRNFORCAT-PWY: creatinine degradation I	50	47	2.24995952	5.43491306382979	0.697738125980517	0.752470360499845	0.195315497665575	0.521106392763156	0.708180568722465	0.771915394394467	1.14497452348424	0.797860873761683	1.64310182707309	-0.10314542289547	0.14743817632424	0.485896481018317	0.61859368018454	0.901995793103498	0.778346408141419	1.04528832184009	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY0-1533: methylphosphonate degradation I	97	94	9.75068443298969	7.41180025531915	0.699992104055101	0.752470360499845	0.24334466584909	0.397612408037876	0.541190040634489	0.627780447136008	1.18373378690218	0.898588346847959	1.55936328705903	-0.0391787560773769	0.202091536726226	0.846488706026856	0.908335214714668	0.961578805727033	0.785629247755462	1.17693403378897	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5677: succinate fermentation to butanoate	75	70	2.72299837333333	2.83116008571429	0.700575852879166	0.752470360499845	0.299848904071129	0.521954881909594	0.566262739585362	0.644728708119131	1.23101548022833	0.857313057612752	1.76761464100585	-0.214141154121063	0.158518618603237	0.178864443218896	0.305121697255764	0.807234432513625	0.6888995754026	0.945896110699118	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7873: D-erythronate degradation II	72	68	7.85386950277778	7.2406185	0.714736002183397	0.766010541470467	0.22165872460517	0.568729928541878	0.697121296003901	0.765436077794929	1.16607349771961	0.786178489494409	1.72954032736064	-0.162950735399969	0.182482288591379	0.373429170946002	0.514247433732902	0.849633044215674	0.707913743453125	1.01972354188515	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5088: L-glutamate degradation VIII (to propanoate)	63	58	5.06408489365079	5.53086463793103	0.719341083463348	0.769273653248222	0.28221758362586	0.581039258223726	0.627677952486245	0.706495960218536	1.21606267285752	0.812916076875689	1.81914033488048	-0.172919583694141	0.158785753142293	0.278349107838503	0.417100638797513	0.841205258744128	0.717698771090288	0.98596558311475	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7196: superpathway of pyrimidine ribonucleosides salvage	83	67	16.7528805180723	20.6172581940299	0.741432518048066	0.791182319042633	1.07093401600262	0.625057206092472	0.0881262000169167	0.158562834337007	2.10079300264928	1.36214171794133	3.23999418111229	-0.666201162135018	0.180488788310292	0.00031324833465486	0.00343180953299658	0.513656172664085	0.428832040609967	0.615258746386182	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6113: superpathway of mycolate biosynthesis	14	13	10.1843235	5.37419846153846	0.777778179555925	0.828174173911601	0.10148213765303	0.420739833389471	0.809636019480134	0.854712114783096	1.07287510357015	0.801482155010149	1.43616546003583	0.0904028551912285	0.104348880134548	0.394536061365866	0.537310160920917	1.09461516629547	0.986150770370134	1.21500930515355	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)	106	106	66.7878347169811	58.0752858490566	0.779553203362735	0.828275278572906	0.0356127253443915	0.121238145018322	0.769245225645017	0.826226353470574	1.0249920537943	0.942375919964852	1.11485097197799	-0.0306403805049152	0.165562115796647	0.853353694520566	0.911851598068709	0.969824278088915	0.821845797092892	1.14444721101905	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-8131: 5'-deoxyadenosine degradation II	105	105	60.5475941904762	52.1020029809524	0.782131340484474	0.828357793600272	-0.0649636082754725	0.187429228926881	0.729236339289372	0.788406831731711	0.955969431447638	0.839502870225356	1.08859372168316	-0.141229016870248	0.150668082200706	0.349664661193845	0.48696236714284	0.8682904357675	0.746845383103244	1.00948375380275	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	106	106	157.350281132075	142.193046226415	0.782991342429466	0.828357793600272	0.0147155074849561	0.0894608695665429	0.869502853264721	0.907876960233737	1.01025220997204	0.949509696099497	1.07488057462284	-0.0515427314888123	0.103927882833089	0.620450384395967	0.740634478225694	0.949763064305306	0.856012231059213	1.05378152973635	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
